Step,A* + UNet + IL,Weighted A* + UNet + IL,A* + Unet,Weighted A* + Unet,A* + CNN + IL,A* + CNN,Weighted A* + CNN +IL,Weighted A* + CNN
1032,42.63618088,63.99616241,83.02767944,82.00349426,56.98656464,66.75770569,63.92494965,73.73851013
1033,48.09159851,60.09307098,78.64703369,79.85014343,54.75362396,66.78118896,58.95782471,74.61986542
1034,43.0764122,62.70114136,82.869133,77.99812317,54.74668884,66.12289429,63.62527466,73.91620636
1036,56.75707626,68.42201233,80.42569733,80.25588226,66.57131958,75.68878937,74.61774445,74.64512634
1037,58.9812851,66.15193176,82.24889374,75.19812012,66.73295593,74.21089935,68.58320618,78.53955841
1038,52.27722168,65.91188812,81.52542114,81.59919739,67.27096558,76.66799927,71.23882294,73.11972809
1039,56.22011566,65.25726318,80.09473419,78.95036316,70.00002289,74.50489044,70.17549133,78.10768127
1040,51.86230469,67.55226135,79.50717926,77.48782349,64.61187744,71.57302094,70.15769196,73.59716797
1042,61.967556,66.87559509,69.62870789,67.17139435,66.14846039,66.82749176,68.15552521,68.19960022
1043,66.99037933,67.06329346,70.4631958,68.96485138,65.68215179,67.3948288,65.95846558,66.59281921
1044,67.39719391,66.34528351,68.88514709,68.48027039,65.59237671,69.8525238,65.75504303,67.68336487
1045,65.11248016,64.54342651,67.88484192,65.70806122,66.38920593,68.04245758,66.26447296,68.91036987
1046,63.35768509,67.91909027,71.44534302,67.11483765,67.04715729,70.10653687,66.07302856,67.59047699
1050,40.0694809,68.622612,97.73664093,102.1639709,66.19619751,77.60064697,66.47520447,87.95960236
1051,40.57597733,68.14825439,95.57820129,95.1340332,69.64148712,77.6485672,72.11442566,85.00921631
1052,43.23792648,68.01316071,92.11149597,89.52540588,67.6580658,81.99417114,71.36899567,88.66363525
1053,41.04961777,66.23428345,88.96504211,96.51393127,61.00226974,78.63652039,71.32801819,84.1280365
1054,45.60454941,65.28951263,97.23342133,98.29331207,70.59214783,78.2096405,73.50218964,86.2430191
1056,64.28163147,73.97545624,79.95557404,76.56420135,73.87230682,77.05139923,76.26509094,78.5658493
1057,62.26947784,75.47907257,82.61307526,81.24900818,75.5739975,75.87150574,77.19287109,79.16757965
1058,57.88076782,76.25635529,81.6513443,72.85370636,72.34902954,79.52661896,78.04255676,76.25662994
1059,63.85609436,74.8239212,80.82218933,77.10268402,72.46819305,79.57128143,73.38764954,78.90442657
1060,61.52873611,76.71473694,78.59968567,75.69792938,75.59721375,82.2768631,75.34580994,79.0687027
1062,62.60306168,74.37689209,78.53235626,77.35848999,66.67403412,75.80966949,76.62554932,76.41777802
1063,59.412117,73.32556152,77.20510864,77.61568451,69.6166153,77.68212128,77.37612915,79.23989105
1064,59.82952118,70.45617676,79.63892365,72.82767487,71.53784943,75.41819763,74.76590729,75.15438843
1065,59.91748428,72.06767273,77.57019806,75.27348328,67.0595932,76.24969482,79.1942749,77.51292419
1066,59.02185059,74.81318665,78.48045349,75.20159149,70.79844666,78.68595123,76.97333527,77.12463379
1068,61.04502869,71.02552032,81.75050354,78.90663147,69.41614532,76.77201843,75.17692566,78.82233429
1069,64.61758423,71.77397156,76.19589996,76.76696014,71.36364746,79.36963654,76.90232849,78.62368774
1070,61.83782959,69.79260254,75.44193268,75.17249298,75.58054352,80.56717682,75.88458252,73.11526489
1071,60.63697052,69.59910583,78.1760025,78.1452179,71.16975403,74.9755249,75.14087677,75.04135132
1072,60.28353119,72.7403183,79.07740784,77.60211945,71.07795715,82.03161621,76.28380585,74.73927307
1074,63.64670181,71.48206329,76.6460495,71.27183533,73.83267975,74.47598267,71.35240173,72.57119751
1075,63.00597382,71.35625458,75.51074219,74.95029449,71.25660706,75.73248291,72.99269104,73.80551147
1076,61.22841644,70.55032349,74.91067505,73.3655777,71.67166138,75.46613312,72.90502167,73.96826172
1077,65.52140808,73.32964325,74.96925354,74.59323883,71.95270538,74.96587372,72.47164917,74.94417572
1078,60.29766083,71.28938293,75.32524109,73.4778595,72.55175781,74.27881622,71.9692688,72.56290436
1080,46.31417084,65.88414001,83.3359375,84.92730713,51.96270752,71.53575134,62.07381058,73.97727966
1081,41.24205017,59.4582634,83.52949524,81.12819672,59.5247345,75.11224365,68.38317871,70.68089294
1082,46.59967041,65.70940399,84.55926514,81.98193359,53.435112,71.22068024,64.76220703,71.83311462
1083,48.67476654,60.42805099,83.77856445,83.86820221,55.83188629,66.93511963,64.79640961,78.02259827
1084,49.21419525,58.69613266,90.35467529,81.52763367,53.6329689,72.23756409,69.70500946,76.45793152
1086,50.75965118,64.05712891,80.81391907,77.47477722,64.8038559,73.42295837,71.86135864,74.61397552
1087,54.37895966,65.77171326,82.98071289,78.51062775,64.28385162,70.16722107,72.43084717,76.70236969
1088,53.86836243,70.01190948,81.66284943,77.43776703,65.8013382,72.63259125,70.08308411,73.17682648
1089,54.40158844,69.04592896,82.8919754,80.24133301,62.13417816,70.86402893,72.7535553,75.81135559
1090,53.37929535,67.46617126,80.82761383,80.13832092,65.15914917,69.87415314,74.35973358,74.42980957
1092,63.62927246,67.16433716,70.14309692,67.33969879,64.94419098,67.35152435,66.78871155,68.26016998
1093,61.97400665,65.82002258,69.94776917,68.17476654,66.43880463,68.89765167,66.24399567,66.49638367
1094,67.10108185,65.03582001,68.75930023,69.38122559,67.35371399,67.07486725,66.83013153,67.90859222
1095,66.41751099,63.29600525,69.82104492,68.47052002,64.96076965,68.49305725,66.12854767,67.22722626
1096,66.4613266,64.70523071,68.78366089,67.58591461,68.48571777,66.50138092,67.84107971,66.48205566
1100,42.35983276,67.58633423,92.96187592,94.55054474,63.88312912,80.68258667,73.28661346,87.46212006
1101,39.88387299,64.56371307,96.02663422,91.08454895,67.3500824,76.10215759,69.00534821,86.27631378
1102,41.38552094,67.12275696,87.7791748,89.38169098,65.74371338,80.84849548,76.12306213,87.51089478
1103,37.42643738,70.39564514,98.53622437,100.2845917,65.60697174,74.52399445,65.02237701,91.82959747
1104,37.90525818,69.21856689,91.7710495,102.2764664,67.84095764,77.94966888,66.53173065,88.58296967
1106,59.19829941,73.83229828,83.27355957,80.92152405,74.22397614,80.4380722,75.77893066,74.1287384
1107,63.73730469,75.87254333,79.88170624,81.43921661,72.32377625,79.72483063,75.76519775,80.69154358
1108,63.36164093,71.98860168,81.67295074,78.22315979,71.90472412,79.73854828,76.36746216,80.61851501
1109,63.56232071,73.53787994,83.82704926,78.89403534,72.59567261,77.92546844,75.51065063,76.04950714
1110,59.10066223,73.55342102,80.63674927,77.98284912,78.49625397,80.43547058,77.40594482,78.63825989
1112,62.97685623,73.09471893,80.06227875,74.1396637,72.98760223,76.43014526,73.2701416,77.54651642
1113,59.77259445,74.47020721,75.18087006,77.83002472,71.3992157,76.90460968,75.5242157,78.94487762
1114,59.96954727,72.43060303,76.80133057,74.5855484,70.27404022,75.56231689,75.78206635,76.3746109
1115,61.40326309,76.00782776,79.58512115,74.58075714,69.24596405,77.54239655,74.96508789,79.25487518
1116,62.08145142,71.67211151,81.02436829,74.8326416,70.98903656,74.64929199,76.93746185,78.41772461
1118,61.84055328,69.04519653,81.03368378,76.18453979,70.79529572,77.43471527,79.04923248,76.44115448
1119,57.30386734,75.10386658,82.33456421,77.48831177,73.28157043,75.09400177,74.18746948,76.36239624
1120,62.25605011,70.17375946,79.36803436,80.73635864,73.10869598,74.80062866,74.91526794,77.12878418
1121,64.74162292,72.82381439,78.04678345,77.39156342,69.10162354,76.38389587,73.12727356,76.35762787
1122,58.5637207,68.96154022,78.91070557,79.36148071,69.76677704,76.63635254,71.07917023,78.60450745
1124,60.75163651,70.67381287,75.70580292,74.61521149,72.61017609,75.33877563,76.43649292,74.19242096
1125,62.93260574,73.07514954,72.13546753,73.23059082,71.87758636,73.46259308,71.62090302,73.0608139
1126,64.48820496,70.76554108,74.44133759,76.18410492,75.37683105,74.43273926,73.2096405,74.80802917
1127,57.63204956,72.09327698,75.14480591,72.30916595,74.21376038,73.45610046,74.03632355,76.79473877
1128,63.61561966,71.33944702,75.39382935,75.64501953,71.8494873,74.45855713,73.81219482,74.45639801
1130,46.40011215,59.50818634,85.11746979,78.30667114,53.98367691,70.30722046,66.21362305,75.68753052
1131,46.98587799,57.53025055,82.11743164,81.42152405,53.57923508,67.69554901,64.61618805,69.62638855
1132,44.74840546,64.63337708,85.06916046,82.91339874,57.4406929,73.22328949,65.00492096,69.31580353
1133,44.04894638,61.83599854,82.93154907,84.90895081,58.32938766,72.46054077,66.85276794,70.1217804
1134,44.70701981,61.83567429,87.3605423,77.62651062,57.71413422,74.85549927,67.9912796,73.50004578
1136,54.14424133,68.59186554,79.49877167,79.05609131,61.61420822,74.7557373,76.19596863,77.60315704
1137,53.35216522,68.49913025,78.79350281,78.71472931,63.7466011,72.52236176,71.42566681,75.29464722
1138,52.30156708,66.90782166,82.8274231,79.73046875,65.95960999,69.91940308,70.52882385,73.43654633
1139,51.84923172,66.09294128,83.18432617,79.71369934,66.31687164,70.57086182,70.96723938,73.631073
1140,55.9642601,66.76992798,80.35023499,76.59758759,64.88803101,76.41545105,73.95336151,75.86472321
1142,63.82540512,65.62394714,69.92462158,68.40455627,66.05267334,69.12052155,65.13052368,67.18880463
1143,64.31645203,63.50816345,70.79341888,67.83495331,65.81219482,67.6558609,68.172966,65.66286469
1144,64.50022888,66.41719055,69.69390869,67.63707733,65.57081604,68.26157379,67.96290588,67.9309082
1145,67.90639496,67.14545441,69.89048767,67.83987427,64.61917877,68.44385529,64.30414581,69.00400543
1146,65.3155899,68.11367035,71.9509964,70.29666138,64.9132843,67.01783752,66.12150574,66.38363647
1150,40.28105164,72.32929993,90.61513519,93.11394501,65.10629272,80.67689514,69.83790588,92.86066437
1151,39.31003571,64.50926971,94.31325531,96.18630981,62.71335983,79.99481201,70.84818268,92.02951813
1152,40.0553894,61.65655136,92.45349884,97.81707001,68.00400543,77.57665253,68.39676666,85.46794128
1153,37.15332413,67.07717133,88.86567688,91.41039276,65.05422974,76.42486572,67.56196594,84.33207703
1154,40.03276062,69.61217499,92.01715088,97.28925323,66.83578491,83.50148773,69.97831726,85.78910828
1156,61.03522491,74.68933105,81.63843536,75.81665039,73.26132202,79.6794281,76.06199646,78.86115265
1157,56.67953491,72.62002563,79.52111816,78.39855957,73.99570465,77.61243439,75.66480255,76.51012421
1158,63.19671631,74.09909821,76.08361816,73.46282196,71.93109131,78.51811981,75.88828278,77.48137665
1159,59.19176483,74.41868591,79.7947998,79.9617157,73.45578003,79.89512634,75.29210663,73.08905792
1160,62.02907562,74.24776459,79.51266479,76.68684387,74.91851044,78.82168579,74.58390045,78.67836761
1162,62.89931107,73.5377121,76.27954102,77.48503113,72.83129883,77.67279816,78.09946442,75.9526062
1163,58.30502319,72.7310257,78.4907608,75.61653137,69.77780151,76.85162354,73.49597168,76.25463867
1164,57.40220642,72.09915161,78.83470154,76.97041321,69.70095062,77.03960419,74.3210907,74.75287628
1165,56.79190445,72.86762238,76.87492371,76.9637146,68.10063171,73.61177063,80.46891785,75.27020264
1166,60.98056412,75.66808319,77.72451782,72.36220551,70.80056763,78.05748749,73.23495483,76.48841095
1168,60.23298264,72.51769257,77.37582397,73.883255,71.75954437,78.33265686,76.63806152,77.49513245
1169,61.06809235,65.05316162,79.64741516,77.61820221,73.48221588,77.21794891,69.85819244,75.22790527
1170,56.56391907,70.01350403,76.38282013,76.88950348,74.02840424,78.46967316,75.48230743,78.08056641
1171,60.87203217,69.90196228,78.28438568,78.14446259,71.15922546,74.70462036,73.53068542,77.2815094
1172,59.16078186,69.11392212,77.25201416,77.07668304,69.14225006,78.27404785,72.0004425,77.13035583
1174,63.20182037,71.07443237,75.57236481,73.39356995,72.00532532,72.91940308,75.35998535,73.89117432
1175,60.97992706,69.70622253,74.92945099,74.29139709,74.30322266,72.28412628,73.89987946,75.90109253
1176,63.85939407,70.70584106,74.22041321,73.77166748,72.94684601,73.61802673,72.35177612,74.04024506
1177,63.67955017,71.28067017,75.54910278,75.56404114,74.70121002,74.5371933,73.34268188,73.3119812
1178,63.70529556,73.71147919,75.9564209,74.88257599,73.13076782,71.27759552,74.91085815,74.39746094
1180,50.17466736,60.26819611,88.11476135,80.10350037,61.0439682,63.95414352,64.82318115,73.8115387
1181,44.30213928,57.69582367,84.73177338,79.28556061,54.07577896,67.99168396,68.77615356,68.61141205
1182,44.34732819,62.30695724,85.09549713,80.35317993,56.14123917,72.27095795,62.70852661,76.7915802
1183,43.22923279,63.98682022,83.8846817,79.82051849,59.3753891,74.2587204,64.51636505,74.65081024
1184,45.46092224,60.11018753,87.17243195,77.18320465,54.33590698,68.50061798,68.33191681,74.06246948
1186,50.00880432,68.23252106,79.7771225,79.87059784,64.89717865,74.6145401,71.76211548,74.95675659
1187,55.86326599,69.02265167,78.15999603,78.08660126,63.51677322,72.33644104,71.84954071,79.16327667
1188,57.40276718,71.20588684,83.10848999,76.32298279,67.34711456,72.25203705,71.89016724,73.44069672
1189,53.34788513,67.73464203,79.9897995,79.9136734,69.52194214,73.39030457,72.22937012,73.98895264
1190,56.02388763,70.43202209,82.89929199,78.95929718,66.96064758,71.92438507,71.91454315,75.82475281
1192,63.73561478,65.78414154,68.68058777,68.06770325,65.09170532,67.04567719,65.920784,65.52555847
1193,64.70591736,67.33769989,69.73817444,68.37335205,65.78540802,66.61447906,68.39461517,66.74150848
1194,62.29811096,65.67279816,70.0895462,67.78224945,65.05862427,68.23471832,65.36654663,67.13587952
1195,66.23632813,66.09028625,71.00067902,69.31119537,66.23313141,69.50692749,67.89369202,67.07584381
1196,62.62763214,67.96339417,72.63549805,67.87793732,63.69441986,68.0660553,64.3235321,66.67559814
1200,41.18851852,64.1519928,90.64730072,93.70379639,68.86665344,80.03440857,69.8833313,83.94802856
1201,33.43948746,73.5107193,97.21767426,93.78942871,66.8399353,80.17436218,74.62606812,83.60736084
1202,38.18697357,66.86965942,95.27295685,90.93119049,64.1781311,80.72235107,68.72592163,84.72042847
1203,38.87239456,68.35372162,89.81761932,94.18183136,64.50419617,81.4047699,69.15151215,85.22077942
1204,36.92523575,63.53284454,93.5552063,92.71555328,65.66275024,76.01815033,67.35730743,85.67286682
1206,66.1053772,77.71369934,77.50467682,78.62892151,72.57074738,79.55896759,74.57871246,78.63869476
1207,62.10647964,71.21329498,80.55722809,80.25057983,71.93255615,78.70717621,76.70812225,81.23293304
1208,63.75354767,72.3011322,79.12376404,79.40966034,73.59528351,80.22195435,75.78775787,74.03599548
1209,57.71457672,73.35604095,80.6040802,81.21633148,73.18904877,78.45491028,78.57462311,79.45224762
1210,64.23456573,72.67836761,75.76312256,78.12458038,75.31327057,77.13608551,78.13256836,76.60318756
1212,58.09767151,72.42646027,78.96848297,75.12611389,68.13279724,79.46134186,77.27282715,77.1427002
1213,56.38797379,74.39266205,81.39353943,74.94875336,70.9865036,73.26668549,72.81584167,78.59579468
1214,59.78691101,72.73913574,79.32769012,75.89925385,67.56652069,77.16488647,78.16007996,76.87085724
1215,57.46992493,72.3077774,79.77006531,76.53974915,71.4487915,77.70942688,74.29434967,77.05187225
1216,61.59318542,72.79935455,81.44500732,74.86810303,69.32116699,78.91438293,76.48287201,75.9210968
1218,61.50247192,71.54956818,79.62298584,77.95585632,69.37065125,76.99992371,75.88525391,78.41321564
1219,62.27021027,68.65266418,78.85882568,75.50364685,71.22457886,74.27000427,73.86685181,77.82607269
1220,58.75427246,67.81136322,81.01579285,79.37639618,70.09686279,76.4790802,75.20785522,78.20851135
1221,59.32305908,72.36831665,77.19648743,76.46336365,72.9859848,76.99351501,76.31483459,75.84390259
1222,59.31151199,74.28161621,79.06310272,79.29899597,70.95858002,77.62210083,76.30410767,79.40828705
1224,60.79991913,70.74941254,75.70552826,72.12483978,71.49880219,74.47756195,74.23303986,75.26502991
1225,61.55534363,69.51596069,76.14842987,72.85181427,73.28333282,76.57841492,73.01385498,74.31480408
1226,63.74876785,71.83461761,75.50559998,74.15039063,69.13286591,76.6519928,72.40467834,73.16311646
1227,62.59402466,71.39945221,75.22981262,71.98019409,72.52825165,76.89802551,70.77701569,74.31872559
1228,60.98770905,71.23081207,74.943573,72.8381958,72.08198547,71.93487549,75.4241333,74.38296509
1230,42.40504456,58.9509201,93.37406158,85.28231812,58.98575974,69.37262726,65.96572113,75.41357422
1231,43.79373169,63.39673615,86.62006378,78.99604797,57.94180298,69.26335907,65.75556183,70.88860321
1232,45.1324234,60.3612442,84.43332672,82.74850464,55.25488281,67.44474792,66.17125702,71.29049683
1233,48.08063126,62.68415833,83.39823914,86.01251984,56.87252808,71.6402359,66.61785126,62.95198822
1234,47.81507492,59.22374344,86.16360474,83.14595795,52.91919327,69.61018372,69.71217346,71.19697571
1236,54.61979675,65.25180054,75.12335205,79.6837616,65.47234344,72.9197464,73.46707153,74.35029602
1237,55.55768967,65.5989151,82.63305664,78.97927094,67.94015503,72.30046082,73.13821411,70.79616547
1238,53.02729797,70.73690796,80.50003052,79.87819672,64.39348602,70.67983246,74.311203,76.32115173
1239,53.85427475,70.62456512,81.43768311,75.59056854,66.61090088,73.03771973,71.73379517,76.22785187
1240,56.41516876,70.76020813,84.15129852,78.62666321,65.79521179,72.18348694,74.40948486,76.04624176
1242,62.86352921,64.61676025,70.35694122,66.19576263,67.84327698,68.87837219,67.66359711,68.49048615
1243,64.53842926,66.7939682,70.4553833,66.64490509,64.48210144,69.36351776,69.88002777,63.9723053
1244,64.52846527,66.86326599,69.97806549,66.22428131,61.35204315,68.87983704,63.73789978,67.21446991
1245,68.63735962,66.07234955,72.15222931,68.1360321,67.81388855,69.96475983,66.33094788,66.40524292
1246,66.20922852,66.72389984,71.61650085,65.33883667,65.59597778,67.06223297,68.06408691,66.29207611
1250,43.92879486,66.6746521,91.46120453,103.6904602,64.91558838,77.8794632,70.91394806,82.24293518
1251,43.09482193,64.41575623,98.51036835,95.27700806,67.30897522,82.66907501,68.8134079,88.2726593
1252,42.3117218,64.41062164,89.92816925,96.37798309,66.62516785,78.51163483,68.74340057,86.86357117
1253,41.2842865,62.30641937,98.80377197,99.06567383,64.13426971,74.55480194,70.34877777,81.41451263
1254,40.37499619,67.01836395,95.66763306,98.06402588,60.56389618,79.163414,66.26255798,84.93385315
1256,59.75163269,72.39369965,79.18696594,80.56332397,73.25924683,78.05693817,76.23751831,77.08495331
1257,63.13838196,73.92379761,79.24599457,79.51251984,75.00973511,78.60198975,75.83149719,78.40524292
1258,64.25292206,70.92656708,86.5056839,80.33326721,74.45976257,76.27911377,76.24137115,74.61801147
1259,59.00127029,74.52903748,78.50417328,78.59394836,72.95335388,77.66877747,74.526474,77.45206451
1260,62.64036942,74.96720886,76.20359039,78.95570374,72.77014923,78.05464935,75.74718475,76.57196808
1262,59.9561615,72.34980011,79.67311096,78.12384033,68.17111206,77.74648285,75.1340332,76.09773254
1263,64.19551849,71.36747742,80.96278381,77.47829437,69.50482178,77.33735657,74.86169434,76.5031662
1264,59.51575851,72.47576141,79.67292023,76.05684662,65.92436981,76.95932007,76.16821289,75.4776001
1265,58.5916214,76.37593842,78.56620789,75.0970993,71.02071381,76.33216095,75.76739502,74.05054474
1266,58.33512115,76.89185333,76.50065613,76.6889267,71.29459381,78.56754303,75.48973083,76.45896912
1268,61.44487762,72.29457092,81.55740356,76.09062195,71.79919434,79.9624176,76.36009216,77.9784317
1269,61.45424652,69.7347641,79.65281677,79.66511536,70.96006012,74.87883759,76.38223267,77.88311005
1270,63.92406845,69.15512848,79.55471802,76.80743408,71.59558105,77.0485611,75.49103546,82.21472931
1271,58.92918777,71.15346527,77.35842896,77.04771423,68.74868774,78.26161957,75.71474457,77.56978607
1272,60.4040184,71.4859314,75.03020477,81.38895416,70.38114929,78.61256409,73.12976837,76.12129974
1274,64.47731018,71.02535248,75.56425476,73.77053833,72.29154968,73.38111115,71.85266876,75.46266937
1275,65.42745972,70.95649719,74.31111908,72.48348999,72.25975037,73.2206192,76.11376953,74.45778656
1276,63.33625412,73.34719849,74.30630493,74.17931366,73.19243622,73.92793274,73.03601837,73.83844757
1277,62.78089142,70.45947266,74.22705841,74.00190735,69.44396973,74.94687653,71.48262024,74.80328369
1278,58.88852692,71.21896362,74.51635742,75.08979797,72.61193848,75.60836029,72.72237396,73.44509125
1280,47.63376236,59.21717072,87.27033234,80.08220673,52.47964478,66.66203308,65.08360291,73.90924835
1281,48.90787125,68.74349976,89.0198822,86.00881958,60.75218201,67.35096741,62.90348434,74.16835785
1282,46.07461548,65.91512299,85.20935822,77.67370605,56.561306,68.55186462,66.37735748,70.76968384
1283,44.85923004,65.83023071,82.6190033,77.21588898,60.75093842,69.80712128,64.90937042,72.51031494
1284,48.59835434,63.08473969,84.48035431,82.75040436,53.21556473,75.1410141,62.99972534,70.37501526
1286,62.66611481,69.84376526,82.85653687,77.71915436,65.04527283,73.70750427,73.72986603,71.4813385
1287,54.19502258,68.86274719,80.11146545,76.73749542,65.60189819,74.03669739,75.86688232,71.82067871
1288,50.10113907,68.95005035,78.20855713,79.01551056,65.51475525,73.90480804,73.77459717,79.18280792
1289,53.20679092,67.12818909,83.19512939,81.02242279,63.98355865,72.64394379,71.8974762,71.57824707
1290,52.94757843,70.45046997,78.73136902,81.6027298,63.12165451,73.20973206,72.62549591,72.58911896
1292,60.68693924,64.48939514,69.49625397,67.95844269,63.7348671,65.81182861,68.26032257,67.51237488
1293,66.83672333,66.93887329,69.62908936,67.79304504,65.98694611,68.66537476,67.00431061,66.16452026
1294,66.55078125,63.58562851,71.73157501,68.10232544,66.31123352,68.93279266,65.93439484,66.67253113
1295,65.93061066,67.17517853,70.48344421,67.35330963,63.99665451,70.11151123,67.18260193,65.58040619
1296,65.65068054,68.12934875,70.73678589,68.34873199,64.25757599,67.35298157,68.41439819,68.00141144
1300,36.89159775,64.3350296,92.90687561,94.664505,64.4812088,80.88352203,74.55774689,87.56552124
1301,40.45333481,68.48257446,93.04640198,88.91698456,61.43925095,77.15473938,69.38141632,92.77506256
1302,42.35467148,67.98537445,89.12125397,97.13468933,66.39884949,77.67765808,69.59124756,85.25328064
1303,42.12783432,64.75800323,96.73013306,93.33469391,67.57259369,82.60661316,70.86405182,83.66394043
1304,40.09171677,67.58525848,85.3886261,94.06835938,63.90875244,80.70959473,73.80767059,86.10374451
1306,63.86172485,73.95851135,81.77427673,78.74332428,72.89876556,79.61277008,73.51197815,77.95039368
1307,68.06043243,73.59165192,77.92842102,81.02384186,73.14556122,79.45332336,73.57635498,76.2593689
1308,54.31645203,74.36445618,80.14406586,77.11689758,73.67845154,77.38947296,76.73139954,74.8138504
1309,56.28063202,71.10144806,78.42127991,75.14968872,75.18180084,77.93544006,75.32985687,79.64690399
1310,61.82785797,76.47868347,80.84697723,79.51493835,70.35003662,77.67705536,77.08322144,76.62877655
1312,57.76562881,72.64946747,82.12117767,80.0161972,71.27026367,74.50026703,74.94715118,74.46824646
1313,60.6955986,70.84282684,80.3356781,75.96185303,69.99523926,77.32527924,77.05509186,74.90065002
1314,65.90161896,72.8978653,74.9941864,74.53318787,70.37489319,75.5002594,77.30872345,74.34915924
1315,58.60456848,70.99156952,80.63002014,76.09404755,66.13858795,79.25715637,79.22749329,78.26702881
1316,60.1811409,74.4421463,78.51630402,73.11743927,70.27913666,79.02464294,75.56425476,77.49213409
1318,56.33408356,73.78249359,79.85223389,75.77029419,71.83163452,73.26665497,76.57130432,80.41075897
1319,61.85105515,71.29669952,77.84122467,76.13197327,67.97545624,77.90978241,74.16825104,76.95380402
1320,62.98277283,71.65491486,75.70402527,77.20703125,71.5681076,76.22962189,73.06635284,78.16808319
1321,59.29257965,67.80866241,77.26377869,78.54228973,71.96981812,77.73664093,73.06365967,77.03837585
1322,61.64707947,71.55496979,80.74024963,77.57657623,73.28996277,76.39749146,75.64543152,77.66558838
1324,65.42381287,70.2959137,73.77429962,74.20559692,72.19834137,72.74736786,74.49757385,75.69711304
1325,65.46798706,72.32176971,74.44606781,73.20809174,71.14783478,75.30072021,74.40486908,74.51557159
1326,64.39031982,71.62651062,75.79572296,71.78574371,71.71144104,75.940979,73.07315826,76.14089203
1327,63.55108261,71.45005798,76.02651978,72.46431732,70.99087524,73.8034668,72.12145996,72.66610718
1328,67.49245453,70.92744446,74.55283356,73.95311737,73.43145752,73.4164505,74.48167419,72.94978333
1330,47.81404877,65.15354156,84.98034668,85.15045929,53.51345444,71.88317871,62.71589661,76.25305176
1331,46.95526886,64.81139374,84.88835907,81.80430603,54.18896484,68.12065887,60.03031921,68.04502106
1332,44.60414505,65.14342499,85.41068268,78.05412292,54.37586212,69.09356689,62.35100937,69.01683044
1333,43.58515167,62.62519073,86.59312439,78.5158844,55.80042267,68.35187531,64.88798523,67.95576477
1334,41.72762299,59.49317551,85.67249298,81.57333374,56.09403992,63.14573288,62.21466064,76.01599884
1336,53.08959961,69.15097046,78.27961731,73.92970276,61.57661438,74.4352951,70.67897797,74.61826324
1337,58.26992416,68.13334656,77.5177536,77.49078369,63.49832153,73.32714081,73.90840912,74.77964783
1338,57.11063766,67.09568787,79.76203156,79.03512573,66.08886719,71.5876236,69.12353516,73.94857788
1339,55.72713089,68.14253998,79.84147644,81.22824097,67.72120667,75.28380585,71.00473785,70.01686096
1340,52.32380676,69.09141541,79.72773743,79.6685257,60.86097336,74.21141052,71.83800507,76.89161682
1342,61.1413269,67.4871521,73.09872437,69.54387665,66.94747925,70.15788269,66.55498505,65.10819244
1343,64.03404999,65.10824585,69.72182465,65.99648285,65.30574036,69.15091705,66.25469971,65.54107666
1344,60.94558716,64.99195099,70.78076935,66.42015076,64.80635834,65.92755127,65.53883362,64.47431946
1345,65.73931885,67.43900299,72.40037537,66.84414673,67.07020569,68.65751648,67.50334167,65.76039886
1346,67.25353241,65.74517822,69.57389832,67.65364075,68.03851318,68.21237946,65.08078766,67.52135468
1350,43.06293488,71.61284637,97.49732208,98.99285126,67.72530365,,75.59928894,83.19937897
1351,41.72517776,64.36845398,94.96351624,95.93718719,68.77629089,,66.2959137,87.3931427
1352,43.63909149,68.81821442,92.20455933,95.69872284,66.78213501,,69.37701416,85.63031006
1353,42.86937714,67.16085052,96.91162872,96.11030579,68.54373169,,71.0713501,83.06555939
1354,38.2137413,61.37120056,95.8415451,92.354599,59.99807358,,71.71343231,88.17272949
1356,55.75288391,68.36908722,82.52571106,76.41105652,72.31595612,,78.17774963,75.94078064
1357,62.28803635,74.01451874,81.07039642,79.38209534,74.99893188,,75.87125397,77.87363434
1358,65.84027863,71.31031799,76.59156799,75.03189087,74.47200775,,75.80281067,77.89725494
1359,58.80233765,74.21298218,78.90415955,74.49230194,72.63317871,,77.2926712,80.21492767
1360,56.24251556,73.4781189,78.49973297,82.2771759,74.9625473,,73.69808197,76.54468536
1362,57.94581223,73.06124878,78.02069855,76.82923889,70.16851044,,73.86430359,78.15304565
1363,56.67960358,74.04927826,78.3361969,79.08061981,68.95117188,,74.90474701,75.26499939
1364,56.15318298,72.96913147,78.7110672,76.25190735,67.55609894,,73.4436264,79.01634216
1365,62.63871002,72.29341125,82.8888092,71.05091095,72.13973999,,78.16578674,75.5566864
1366,58.30112839,72.32655334,78.67592621,77.00708771,68.84103394,,74.04912567,76.81336212
1368,59.65457153,68.7374115,80.45376587,76.96950531,71.00025177,,75.592453,76.56389618
1369,60.34415436,73.99893951,79.12651825,77.90089417,70.71374512,,73.58254242,78.52931976
1370,56.54607391,70.41979218,78.58319092,75.15042877,69.64195251,,74.89579773,80.69182587
1371,61.10050201,69.05187988,78.57743073,80.23225403,72.77648163,,72.78863525,78.84152222
1372,56.55258179,71.19955444,76.74325562,72.85835266,73.41859436,,75.49648285,77.94688416
1374,60.68458557,74.09545135,75.07502747,73.30368042,73.08033752,,69.40131378,74.75172424
1375,64.96427155,71.24975586,75.93664551,74.7882309,72.25366974,,71.65223694,73.32276917
